QUESTION	Q_UNDERGOER	Q_ENABLER	Q_TRIGGER	Q_RESULT	Q_UNDERSPECIFIED	ANSWER_CHOICE	ANSWER_SENTENCE	A_UNDERGOER	A_ENABLER	A_TRIGGER	A_RESULT	A_UNDERSPECIFIED	UNDERGOER_SCORE	ENABLER_SCORE	TRIGGER_SCORE	RESULT_SCORE	UNDERSPECIFIED_SCORE	CORRECT_ANSWER
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	the process whereby heat changes something from a solid to a liquid	solid	heat	changes	liquid	None	nan	nan	0.173333333333	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	Melting is a physical process that results in the phase transition of a substance from a solid to a liquid.	substance	None	physical process | phase transition	liquid	None	nan	nan	0.0286363583824	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	When a solid reaches the temperature of its melting point, it can become a liquid.	solid	reaches the temperature of its melting point	become	liquid	None	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	The thermal energy of the water increases as it melts, changing from a solid (ice) to liquid water.	solid -LRB- ice -RRB-	thermal energy	melts	liquid water	None	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	The process by which water vapor changes to liquid water is called A. melting.	water vapor	None	melting	liquid water	None	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	The melting point of water is the temperature at which it changes from solid ice into liquid water.	solid ice	None	changes	liquid water	None	nan	nan	0.173333333333	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	melting	Ice melting into water is a physical change.	Ice	None	melting | physical change	water	None	nan	nan	0.0465505675447	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Clouds get their water from evaporation.	water	None	evaporation	Clouds	None	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.	oils	None	evaporate 	None	None	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	evaporation - the process of extracting moisture	moisture	None	evaporation | extracting	None	None	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Evaporation and condensation are two processes through which matter changes from one state to another.	matter	None	evaporation | changes	one state to another	None	nan	nan	0.0584863057942	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Evaporation involves changing water from its liquid state to a gaseous state (vapor)	water liquid state	None	evaporation | changing	gaseous state vapor	None	nan	nan	0.0584863057942	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.	liquid	None	evaporation | vaporization	gaseous phase	surface of a liquid	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.	substance liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state	None	nan	nan	0.0434117463936	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	In evaporation, matter changes from a liquid to a gas.	matter liquid	None	evaporation | changes	gas	None	nan	nan	0.0584863057942	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Liquid water changing to water vapor is evaporation.	Liquid water	None	changing | evaporation	water vapor	None	nan	nan	0.0584863057942	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Surface water is evaporated from the earth by the energy of the sun.	Surface water	energy of the sun	evaporated	None	from the earth	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	The change of a liquid into a vapor at a temperature below the boiling point.	liquid	temperature below the boiling point	change	vapor	None	nan	nan	0.173333333333	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	The change of state from water to water vapor is called evaporation.	water	None	change of state | evaporation	water vapor	None	nan	nan	0.0374227838882	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).	liquid	heat	changing	gas	None	nan	nan	0.173333333333	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.	liquid water	energy from the sun	change | evaporate	water vapor	None	nan	nan	0.0563171307151	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	The process of liquid water changing into water vapor is called evaporation.	liquid water	None	process | evaporation | changing	water vapor	None	nan	nan	0.0434117463936	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	The water evaporated back into water vapor in the air.	water	None	evaporated	water vapor	in the air	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Water evaporates as water vapor into the air.	Water	None	evaporates	water vapor	into the air	nan	nan	0	nan	nan	evaporation
When liquids are heated, this occurs: 	None	None	heated	None	None	evaporation	Water from the oceans enters the atmosphere through evaporation.	Water	None	evaporation	None	the atmosphere	nan	nan	0	nan	nan	evaporation
The process by which a gas changes into a liquid is called <span class="blank"> </span>. 	gas	None	process | changes	liquid	None	transpiration	Most of the available water is used in transpiration to pull nutrients into the plant.	plant	water	transpiration		None	0	nan	0.507175092766	0	nan	condensation
The process by which a gas changes into a liquid is called <span class="blank"> </span>. 	gas	None	process | changes	liquid	None	transpiration	During transpiration, the plant loses water.	plant	None	transpiration	loses water	None	0	nan	0.507175092766	0.135162572564	nan	condensation
The process by which a gas changes into a liquid is called <span class="blank"> </span>. 	gas	None	process | changes	liquid	None	transpiration	Water and its Movement Through the Plant Roughly 90% of the water that enters a plant is lost via transpiration.	Plant	None	transpiration | movement	water that enters a plant is lost	None	0	nan	0.593527644311	0.135162572564	nan	condensation
The process by which a gas changes into a liquid is called <span class="blank"> </span>. 	gas	None	process | changes	liquid	None	transpiration	The main driving force of water uptake and transport into a plant is transpiration of water from leaves.	plant	None	transpiration | uptake		None	0	nan	0.507175092766	0	nan	condensation
The process by which a gas changes into a liquid is called <span class="blank"> </span>. 	gas	None	process | changes	liquid	None	transpiration	Part of the water cycle that involves the loss of water from plants due to evaporation.	plants	evaporation	water cycle	loss of water	None	0	nan	0.0203646655882	0.135162572564	nan	condensation
