physical change	molecule object wave system		change			A change in the physical state of a molecule, object, wave or system.
transportation	nutrient plant		transport			Their roles in nutrient transport in plant roots and/or in the symbiosis are currently under investigation.
transportation			transport			Use of diludin to reduce the body weight loss in young fattening cattle during transport to the meat-packing plant.
transportation			transport	plant		At Intel , we have been using our data networks to transport voice calls between Intel plant locations for several years.
transportation			transport			Covers the transport and translocation of water and solutes , biochemistry and metabolism , and growth and development.
transportation	plant		transport			Humates released into the plant 's environment regulate the flow and enhance the transport of plant nutrients.
transportation	Water		Transport			Prior to 1996 , Wisconsin law completely prohibited the taking ofField-Scale Solute and Water Transport Through Soil.
transportation	plant		transport			Veins that run through the plant transport the oxygen through the plant.
transportation			transport			Costs Involved in Growing Certified Seed Cost of transport to conditioning plant , back to the farm and delivery to final buyer.
transportation			transport			Creation of a new concept of intracellular transport of the plant virus genetic material.
transportation			transport	plant		Cartons and carriers used to transport products from the Contractor &#146; s plant shall be clean and sanitary at all times.
transportation	water		transport			The second loop would transport hot water from the water district to the end01 Mat.
transportation			transport	plant		Asbury will coordinate and transport used cable spools to the Fortune Metals plant where they will recover the material.
transportation	fuels		Transport|transport	plant		Transport All fuels need transport from source to plant , with the associated environmental impacts.
transportation			transport			It functions in controlling the transport of substances within the plant.
