eclipse	Moon	passes between Earth and Sun	eclipse of the sun			An eclipse of the Sun can only occur at New Moon when the Moon passes between Earth and Sun.
absorb | absorption	plants	roots	absorb	the canopy		Rainforest plants ' roots aggressively absorb them and take them back up into the canopy.
absorb | absorption	plants		absorb	to grow rapidly		In streams , plants and algae readily absorb inorganic phosphates , which causes them to grow rapidly.
absorb | absorption	Plants	their root systems	absorb			Plants absorb nitrogen through their root systems.
absorb | absorption	plants		absorb			In containers they absorb water from the plant and make the plants unsuitable for sale.
absorb | absorption	plants		absorb			Scientists have determined how plants absorb chemicals as they grow.
absorb | absorption	plants		absorb			Excessive soil salinity creates an osmotic effect which makes it more difficult for plants to absorb water from the soil.
absorb | absorption	plants		absorb			The plants absorb the garlic spray , making an application good for about one month.
absorb | absorption	Plants		absorb			Plants absorb Carbon Dioxide from the atmosphere and produce oxygen and sugars in the photosynthesis process.
absorb | absorption	plants		absorb			They are better able to absorb water and excrete excess salts than other land plants.
absorb | absorption	plants		absorb			The Spartina plants absorb these and grow lush and luxuriant.
absorb | absorption	plants		absorb			Clinging to the bark , the plants absorb water and nutrients from the air and rain and whatever drips down the tree.
absorb | absorption	plants		absorb			Without water , plants can not absorb nutrition from the soil or extract oxygen from the air.
absorb | absorption	plants		absorb	energy		They also do n't provide the house with heat , as the plants absorb much of the energy and also cool the space.
absorb | absorption	plants	roots	absorb			The plants absorb fertilizers and pesticides from the water through their roots.
absorb | absorption	plants		absorb			The landscape throughout the complex will absorb water and also help plants grow.
absorb | absorption	Plants		absorb			Plants rapidly absorb the two compounds , concentrating them up to a hundred-fold.
absorb | absorption	Plants		absorb			Plants absorb CO2 from the air and from water and use it to create plant cells , or biomass.
absorb | absorption	plants	roots	absorb			Wrapup Session Explain to your class that plants absorb water from the soil through their roots.
absorb | absorption	plants		absorb			Food plants do not absorb the heat of the pepper and the wax washes off easily with warm water.
absorb | absorption	plants	roots	absorb	obtain		While plants can ( and do ) absorb nutrients through their leaves , they are designed to obtain nutrients through their roots.
absorb | absorption	plants		absorb			Humus also buffers soil against changes in its pH levels , which affects how plants absorb nutrients.
absorb | absorption	plants		absorb			As plants grow , they absorb many chemical nutrients from the water and gravel bed.
absorb | absorption	plants		absorb			* As you are germinating your four seeds , you can see how plants absorb nutrients from water.
absorb | absorption	Plants		absorb			Plants and water-retaining soils absorb heat during the day , and then carry the heat away through evaporation.
absorb | absorption	plants		absorb			To do this , the plants absorb water from the soil and send it up to the leaves.
absorb | absorption	plants		absorb			Once the nutrients have precipitated out of solution your plants can no longer absorb them and will suffer ( or die.
absorb | absorption	Plants		absorb			Plants and animals absorb nutrients right out of the water.
absorb | absorption	plants	roots	absorb			The rain brings the nitrogen to the earth , where plants can absorb it through their roots.
absorb | absorption	plants	roots	absorb			The plants can be introduced into an environment and allowed to absorb contaminates into it 's leaves and roots.
absorb | absorption	Plants		absorb			Plants absorb CO2 and use it to produce the sugars and carbohydrates they need to grow.
absorb | absorption	Plants		absorb			Plants absorb metals and other soil components so long as the particles are small enough.
absorb | absorption			absorb	energy		They absorb , shape and mould and then dissipate energy.
absorb | absorption	Plants	roots	absorb			Plants directly absorb light as well as drawing food and moisture through their roots and dissipating it through their leaves.
absorb | absorption			absorb	energy		Rocks absorb heat and attract dust particles , dissipating nuclear energy over aeons ofof a plant relate to one another.
absorb | absorption	Plants		absorb			Plants , known as phytoremediators , can absorb radioactive elements and heavy metals from spill sites.
absorb | absorption	plants		absorb			Floating plants , however , must absorb them from their surroundings.
absorb | absorption			absorb	energy		The leaves absorb the sun 's rays for energy.
absorb | absorption	Plants	the leaves	absorb			Plants absorb foliar applications through the leaves and stems , and can translocate the compound throughout the plant.
absorb | absorption	plants		absorbed			Metalaxyl is not absorbed directly from the soil by plants.
absorb | absorption	plants		absorb			Other plants absorb the toxic chemical and die.
absorb | absorption	plants		absorb			During photosynthesis , plants absorb carbon dioxide from Earth 's atmosphere.
absorb | absorption	Plants		absorb			Plants and fungi absorb nutrients from the decaying wood.
absorb | absorption	plants		absorb			In this case , plants do absorb the pollution.
absorb | absorption	plants		absorb			There are some data which suggest that certain plants or specific tissues selectively absorb isosteric ions.
absorb | absorption	plants		absorb			( a ) The plants absorb virtually all of it , which they utilize in photosynthesis.
absorb | absorption			absorbed	energy		( c ) The solar energy is first absorbed , then re-The energy in almost every food chain can be traced back to.
